City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
703,Batticaloa,LK,7.7102,81.6924,83.89,75,100,11.12,overcast clouds
704,Victoria,HK,22.2855,114.1577,77.0,75,50,3.0,scattered clouds
705,Fomboni,KM,-12.28,43.7425,83.35,70,12,3.18,few clouds
706,Weinan,CN,34.5036,109.5089,59.0,82,90,8.95,light rain
707,Palaia Fokaia,GR,37.72,23.9463,42.01,65,20,4.61,few clouds
708,Bongandanga,CD,1.5,21.05,67.3,99,100,0.6,light rain
709,Anaconda,US,46.1285,-112.9423,30.2,86,90,3.38,overcast clouds
710,Kargasok,RU,59.0556,80.8572,25.75,94,99,10.49,overcast clouds
711,Enkoping,SE,59.6361,17.0777,39.2,87,90,8.05,overcast clouds
712,Vrangel,RU,42.7297,133.0839,38.44,85,15,8.52,few clouds
713,Liuhe,CN,42.2401,125.7172,57.09,25,100,10.25,overcast clouds
714,Aquiraz,BR,-3.9014,-38.3911,75.0,100,90,9.22,heavy intensity rain
715,Dalvik,IS,65.9702,-18.5286,28.4,80,90,14.97,snow
716,Desaguadero,PE,-16.5656,-69.0417,45.27,74,72,3.67,broken clouds
717,Bara,NG,10.3744,10.7288,77.04,15,100,6.49,overcast clouds
718,Zhovtneve,UA,50.6637,24.2492,33.69,84,90,1.79,overcast clouds
719,Tortoli,IT,39.9256,9.6572,51.8,100,0,8.05,clear sky
720,Peterhead,GB,57.5058,-1.7981,45.0,87,75,16.11,broken clouds
721,Calbuco,CL,-41.768,-73.1273,44.6,93,0,2.3,clear sky
722,Imuris,MX,30.7833,-110.8667,52.07,39,3,11.32,clear sky
723,Acapulco,MX,16.8634,-99.8901,78.8,73,20,2.3,few clouds
724,Rio Grande,BR,-32.035,-52.0986,73.99,92,100,4.0,moderate rain
725,Sovetskiy,RU,61.3614,63.5842,32.36,85,42,9.66,scattered clouds
726,Shenzhen,CN,22.5455,114.0683,77.0,56,0,6.71,clear sky
727,Tonj,SS,7.2737,28.6822,80.31,59,86,5.37,overcast clouds
728,Northam,GB,51.0333,-4.2167,52.0,90,96,11.01,overcast clouds
729,Svetlogorsk,BY,52.6333,29.7333,34.54,83,79,1.54,broken clouds
730,Tupa,BR,-21.9347,-50.5136,72.91,68,9,6.38,clear sky
731,Esna,EG,25.2934,32.554,55.4,47,0,6.91,clear sky
732,Karasjok,NO,69.4719,25.5112,23.0,80,82,10.36,broken clouds
733,Margate,GB,51.3813,1.3862,50.0,80,57,1.99,broken clouds
734,Kavadarci,MK,41.4331,22.0119,37.0,86,0,2.86,clear sky
